Date,HDFCBANK.NS,TATAMOTORS.NS,ADANIENT.NS,VOLTAS.NS,BAJAJFINSV.NS,HAVELLS.NS,RELIANCE.NS,BERGEPAINT.NS,ASIANPAINT.NS,MUTHOOTFIN.NS
04-01-2017,580.1947632,486.6499939,41.60413361,320.308075,2956.11792,338.2149963,516.6889648,208.7044983,884.44104,263.7172546
05-01-2017,580.5374146,502.1499939,42.32605743,328.5590515,3013.625732,346.3055115,521.6517944,208.0239105,894.0990601,269.2324219
06-01-2017,584.1835327,497.75,42.05867767,320.9280701,2973.789307,347.5095215,520.4655151,213.3715668,906.78125,271.3006287
09-01-2017,584.9420166,500.1499939,42.11215591,326.1266479,2987.866943,351.2658691,521.7969971,219.3026123,887.8554688,268.2672729
10-01-2017,594.31427,516.25,42.88755035,328.5113525,3005.339111,354.0109253,527.6797485,213.6632538,901.0255127,264.820282
11-01-2017,603.9311523,519.25,43.23514175,327.74823,3013.675537,356.8040466,525.8399048,212.447876,911.805481,265.693512
12-01-2017,604.4205933,518.25,42.86081696,324.6958313,3013.775635,350.5434875,524.5083618,208.9962006,910.7322998,267.348053
13-01-2017,603.1971436,514.8499756,41.97846222,327.795929,3014.77417,357.9117126,527.9460449,208.0239105,910.4396973,273.2768555
16-01-2017,610.6116333,526.4000244,42.67364883,329.1313477,3007.7854,367.3507385,521.0949097,207.2460632,912.3908081,278.2405701
17-01-2017,606.1335449,523.7000122,42.21910477,328.9882507,3014.873535,359.1156616,504.1487122,208.8990021,936.6821899,285.3642883
18-01-2017,608.1401367,522.4500122,42.35279465,333.4714355,3041.780518,365.3280334,499.9364014,208.7531281,939.8039551,285.3183289
19-01-2017,605.0568848,531.4500122,43.10145569,335.9037781,3149.708008,373.4667969,500.4932556,207.2946625,939.1698608,280.7223511
20-01-2017,605.0812988,523.2000122,41.44370651,327.1282349,3059.103027,386.4213562,496.6682129,204.5722504,943.5599976,271.3006287
23-01-2017,609.1434326,532.7000122,41.81803513,322.5973816,3058.553711,395.1380005,491.8749084,203.6971588,941.1209717,271.9440613
24-01-2017,620.3508911,541.5499878,42.59343719,309.2432556,3123.799561,397.5940247,497.3945007,204.2319336,949.6571045,274.7016602
25-01-2017,631.6317139,548.9000244,42.7806015,311.007843,3164.633789,408.2369995,492.5527039,207.2946625,953.8032837,295.5674133
27-01-2017,632.2680664,541.9500122,49.51853943,321.2142334,3164.334473,407.8999329,496.3292847,205.3014526,945.9012451,294.8320618
30-01-2017,628.8666382,532.2999878,49.38485336,321.5957642,3200.32666,405.3475342,505.8676147,206.9543915,949.413269,294.1885986
31-01-2017,629.6986084,523.5499878,46.60411453,311.8663635,3240.662354,404.5769653,506.0613098,205.6417847,946.9743042,280.952179
01-02-2017,639.0217896,542.25,48.5827179,318.2572632,3323.080322,411.2709656,508.2158508,206.9057617,966.7781982,297.5436707
02-02-2017,635.5959473,531.5,50.24046707,315.7772522,3456.566895,407.0812073,505.2381592,216.0453949,964.8270874,318.4553528
03-02-2017,641.6401978,522.5999756,50.56132507,314.8710327,3414.484131,405.6846619,500.4690247,216.9204712,961.8027954,315.7437134
