Date,ASTRAL.BO,JINDALSTEL.BO,JUBLINDS.BO,VOLTAS.BO,JUBLINDS.BO,HAVELLS.BO,RELIANCE.BO,BOMDYEING.BO,BERGEPAINT.BO,MANAPPURAM.BO
2015-06-09,307.9026184082031,95.19999694824219,156.1999969482422,315.27447509765625,156.1999969482422,252.97149658203125,437.3998718261719,57.867679595947266,119.35871887207031,23.852935791015625
2015-06-16,307.6639099121094,93.94999694824219,158.0,341.24169921875,158.0,271.95953369140625,481.3358154296875,63.53635025024414,134.0035400390625,24.534448623657227
2015-06-23,308.26068115234375,85.5999984741211,156.0,299.7895202636719,156.0,263.86859130859375,484.0939025878906,69.39398193359375,134.106689453125,23.938129425048828
2015-06-30,295.01373291015625,82.19999694824219,160.0,304.31591796875,160.0,282.6852111816406,485.5213928222656,74.30682373046875,148.61399841308594,24.151098251342773
2015-07-07,293.74072265625,82.80000305175781,174.8000030517578,298.4077453613281,174.8000030517578,282.9688415527344,482.71484375,71.66143798828125,144.86685180664062,23.639965057373047
2015-07-14,294.21807861328125,77.55000305175781,167.0,297.0686340332031,167.0,281.07830810546875,487.5052185058594,68.87435913085938,147.72015380859375,23.171424865722656
2015-07-21,296.7640075683594,74.9000015258789,166.0,294.47747802734375,166.0,260.56573486328125,488.6907653808594,69.01605987548828,146.0012969970703,21.510236740112305
2015-07-28,324.6900634765625,77.75,175.1999969482422,307.81707763671875,175.1999969482422,257.7772216796875,478.1180419921875,86.39997863769531,156.75079345703125,22.830669403076172
2015-08-04,325.6438903808594,81.55000305175781,177.5,293.6617736816406,177.5,260.1876220703125,467.59375,74.02879333496094,158.71620178222656,21.4676456451416
2015-08-11,334.7193603515625,70.94999694824219,240.60000610351562,292.2222900390625,240.60000610351562,259.0533142089844,456.9484558105469,74.74474334716797,156.75079345703125,21.21207618713379
2015-08-18,330.38067626953125,68.94999694824219,252.8000030517578,261.56048583984375,252.8000030517578,241.1403045654297,412.6979675292969,59.137115478515625,141.64810180664062,19.295320510864258
2015-08-25,329.5447692871094,64.75,289.20001220703125,244.95806884765625,289.20001220703125,243.078125,406.528564453125,58.32571029663086,146.8202362060547,19.465702056884766
2015-09-01,327.9924011230469,60.54999923706055,265.6000061035156,252.20361328125,265.6000061035156,245.39407348632812,410.78668212890625,57.32338333129883,146.44094848632812,18.826786041259766
2015-09-08,343.0386657714844,62.400001525878906,311.29998779296875,253.6431427001953,311.29998779296875,246.15025329589844,419.7867736816406,59.137115478515625,150.57867431640625,21.203706741333008
2015-09-15,340.17266845703125,61.75,284.6000061035156,245.6778106689453,284.6000061035156,236.3666534423828,410.06085205078125,59.90079116821289,152.02685546875,20.03055191040039
2015-09-22,336.7892761230469,58.349998474121094,275.5,245.91775512695312,275.5,236.74478149414062,406.044677734375,59.61442184448242,152.33721923828125,20.03055191040039
2015-09-29,337.2271728515625,73.9000015258789,285.1000061035156,269.42987060546875,285.1000061035156,241.61294555664062,433.50469970703125,65.15106201171875,153.19924926757812,21.37751007080078
2015-10-06,336.07275390625,74.5,269.70001220703125,258.05767822265625,269.70001220703125,251.11297607421875,431.8836669921875,65.43743896484375,157.64732360839844,21.247161865234375
2015-10-13,352.552001953125,75.25,252.6999969482422,270.48553466796875,252.6999969482422,244.8741455078125,462.3194885253906,66.01019287109375,154.5784912109375,21.290611267089844
2015-10-20,333.44561767578125,75.30000305175781,252.5,279.0746154785156,252.5,243.4089813232422,454.4565124511719,64.91240692138672,153.06130981445312,21.116809844970703
2015-10-27,334.0029296875,76.0,219.39999389648438,273.2685852050781,219.39999389648438,235.37411499023438,467.61798095703125,61.61906814575195,154.8543243408203,21.029909133911133
2015-11-03,336.90869140625,71.55000305175781,225.89999389648438,254.36288452148438,225.89999389648438,244.4960174560547,446.109619140625,59.184852600097656,153.09580993652344,19.59605598449707
2015-11-10,331.2954406738281,82.0,223.8000030517578,249.75648498535156,223.8000030517578,242.7945556640625,448.7951354980469,60.18716812133789,150.85452270507812,19.943655014038086
2015-11-17,330.53887939453125,86.19999694824219,219.6999969482422,259.25726318359375,219.6999969482422,274.1304931640625,468.3921203613281,60.950843811035156,152.61305236816406,19.4657039642334
2015-11-24,326.3578186035156,95.30000305175781,262.20001220703125,279.79437255859375,262.20001220703125,279.3294982910156,467.20660400390625,63.05094909667969,151.33726501464844,23.628406524658203
2015-12-01,339.5778503417969,89.05000305175781,249.10000610351562,280.1783142089844,249.10000610351562,276.2573547363281,456.02911376953125,59.70987319946289,161.1298828125,23.185100555419922
2015-12-08,340.01580810546875,90.6500015258789,234.0,288.0956115722656,234.0,285.33209228515625,472.2147521972656,59.23257827758789,153.7509307861328,24.69234848022461
2015-12-15,340.453857421875,90.69999694824219,239.39999389648438,291.83837890625,239.39999389648438,287.3643798828125,477.82769775390625,62.23954772949219,173.5430450439453,25.3129825592041
